product_index,sku_code,design_nr,category,size,color
5188,JNE3649-TP-XL,JNE3649,TOP,XL,Black
5189,JNE3649-TP-XS,JNE3649,TOP,XS,Black
5190,JNE3649-TP-XXL,JNE3649,TOP,XXL,Black
5191,JNE3651-TP-L,JNE3651,TOP,L,Maroon
5192,JNE3651-TP-M,JNE3651,TOP,M,Maroon
5193,JNE3651-TP-S,JNE3651,TOP,S,Maroon
5194,JNE3651-TP-XL,JNE3651,TOP,XL,Maroon
5195,JNE3651-TP-XS,JNE3651,TOP,XS,Maroon
5196,JNE3651-TP-XXL,JNE3651,TOP,XXL,Maroon
5197,JNE3652-TP-L,JNE3652,TOP,L,OFF WHITE
5198,JNE3652-TP-M,JNE3652,TOP,M,OFF WHITE
5199,JNE3652-TP-S,JNE3652,TOP,S,OFF WHITE
5200,JNE3652-TP-XL,JNE3652,TOP,XL,OFF WHITE
5201,JNE3652-TP-XS,JNE3652,TOP,XS,OFF WHITE
5202,JNE3652-TP-XXL,JNE3652,TOP,XXL,OFF WHITE
5203,JNE3652-TP-XXXL,JNE3652,TOP,XXXL,OFF WHITE
5204,JNE3653-TP-L,JNE3653,TOP,L,Cream
5205,JNE3653-TP-M,JNE3653,TOP,M,Cream
5206,JNE3653-TP-S,JNE3653,TOP,S,Cream
5207,JNE3653-TP-XL,JNE3653,TOP,XL,Cream
5208,JNE3653-TP-XS,JNE3653,TOP,XS,Cream
5209,JNE3653-TP-XXL,JNE3653,TOP,XXL,Cream
5210,JNE3654-TP-L,JNE3654,TOP,L,Blue
5211,JNE3654-TP-M,JNE3654,TOP,M,Blue
5212,JNE3654-TP-S,JNE3654,TOP,S,Blue
5213,JNE3654-TP-XL,JNE3654,TOP,XL,Blue
5214,JNE3654-TP-XS,JNE3654,TOP,XS,Blue
5215,JNE3654-TP-XXL,JNE3654,TOP,XXL,Blue
5216,JNE3655-TP-L,JNE3655,TOP,L,Blue
5217,JNE3655-TP-M,JNE3655,TOP,M,Blue
5218,JNE3655-TP-S,JNE3655,TOP,S,Blue
5219,JNE3655-TP-XL,JNE3655,TOP,XL,Blue
5220,JNE3655-TP-XS,JNE3655,TOP,XS,Blue
5221,JNE3655-TP-XXL,JNE3655,TOP,XXL,Blue
5222,JNE3656-TP-L,JNE3656,TOP,L,Black
5223,JNE3656-TP-M,JNE3656,TOP,M,Black
5224,JNE3656-TP-S,JNE3656,TOP,S,Black
5225,JNE3656-TP-XL,JNE3656,TOP,XL,Black
5226,JNE3656-TP-XS,JNE3656,TOP,XS,Black
5227,JNE3656-TP-XXL,JNE3656,TOP,XXL,Black
5228,JNE3657-TP-L,JNE3657,TOP,L,Black
5229,JNE3657-TP-M,JNE3657,TOP,M,Black
5230,JNE3657-TP-S,JNE3657,TOP,S,Black
5231,JNE3657-TP-XL,JNE3657,TOP,XL,Black
5232,JNE3657-TP-XS,JNE3657,TOP,XS,Black
5233,JNE3657-TP-XXL,JNE3657,TOP,XXL,Black
5234,JNE3657-TP-XXXL,JNE3657,TOP,XXXL,Black
5235,JNE3658-TP-L,JNE3658,TOP,L,White
5236,JNE3658-TP-M,JNE3658,TOP,M,White
5237,JNE3658-TP-S,JNE3658,TOP,S,White
5238,JNE3658-TP-XL,JNE3658,TOP,XL,White
5239,JNE3658-TP-XS,JNE3658,TOP,XS,White
5240,JNE3658-TP-XXL,JNE3658,TOP,XXL,White
5241,JNE3659-TP-L,JNE3659,TOP,L,Teal
5242,JNE3659-TP-M,JNE3659,TOP,M,Teal
5243,JNE3659-TP-S,JNE3659,TOP,S,Teal
5244,JNE3659-TP-XL,JNE3659,TOP,XL,Teal
5245,JNE3659-TP-XS,JNE3659,TOP,XS,Teal
5246,JNE3659-TP-XXL,JNE3659,TOP,XXL,Teal
5247,JNE3660-TP-L,JNE3660,TOP,L,Sky Blue
5248,JNE3660-TP-M,JNE3660,TOP,M,Sky Blue
5249,JNE3660-TP-S,JNE3660,TOP,S,Sky Blue
5250,JNE3660-TP-XL,JNE3660,TOP,XL,Sky Blue
5251,JNE3660-TP-XS,JNE3660,TOP,XS,Sky Blue
5252,JNE3660-TP-XXL,JNE3660,TOP,XXL,Sky Blue
5253,JNE3661-TP-L,JNE3661,TOP,L,Pink
5254,JNE3661-TP-M,JNE3661,TOP,M,Pink
5255,JNE3661-TP-S,JNE3661,TOP,S,Pink
5256,JNE3661-TP-XL,JNE3661,TOP,XL,Pink
5257,JNE3661-TP-XS,JNE3661,TOP,XS,Pink
5258,JNE3661-TP-XXL,JNE3661,TOP,XXL,Pink
5259,JNE3662-TP-L,JNE3662,TOP,L,Peach
5260,JNE3662-TP-M,JNE3662,TOP,M,Peach
5261,JNE3662-TP-S,JNE3662,TOP,S,Peach
5262,JNE3662-TP-XL,JNE3662,TOP,XL,Peach
5263,JNE3662-TP-XS,JNE3662,TOP,XS,Peach
5264,JNE3662-TP-XXL,JNE3662,TOP,XXL,Peach
5265,JNE3663-TP-L,JNE3663,TOP,L,Grey
5266,JNE3663-TP-M,JNE3663,TOP,M,Grey
5267,JNE3663-TP-S,JNE3663,TOP,S,Grey
5268,JNE3663-TP-XL,JNE3663,TOP,XL,Grey
5269,JNE3663-TP-XS,JNE3663,TOP,XS,Grey
5270,JNE3663-TP-XXL,JNE3663,TOP,XXL,Grey
5271,JNE3664-TP-L,JNE3664,TOP,L,Green
5272,JNE3664-TP-M,JNE3664,TOP,M,Green
5273,JNE3664-TP-S,JNE3664,TOP,S,Green
5274,JNE3664-TP-XL,JNE3664,TOP,XL,Green
5275,JNE3664-TP-XS,JNE3664,TOP,XS,Green
5276,JNE3664-TP-XXL,JNE3664,TOP,XXL,Green
5277,JNE3665-TP-L,JNE3665,TOP,L,Grey
5278,JNE3665-TP-M,JNE3665,TOP,M,Grey
5279,JNE3665-TP-S,JNE3665,TOP,S,Grey
5280,JNE3665-TP-XL,JNE3665,TOP,XL,Grey
5281,JNE3665-TP-XS,JNE3665,TOP,XS,Grey
5282,JNE3665-TP-XXL,JNE3665,TOP,XXL,Grey
5283,JNE3666-TP-L,JNE3666,TOP,L,Beige
5284,JNE3666-TP-M,JNE3666,TOP,M,Beige
5285,JNE3666-TP-S,JNE3666,TOP,S,Beige
5286,JNE3666-TP-XL,JNE3666,TOP,XL,Beige
5287,JNE3666-TP-XS,JNE3666,TOP,XS,Beige
5288,JNE3666-TP-XXL,JNE3666,TOP,XXL,Beige
5289,JNE3667-TP-L,JNE3667,TOP,L,Mustard
5290,JNE3667-TP-M,JNE3667,TOP,M,Mustard
5291,JNE3667-TP-S,JNE3667,TOP,S,Mustard
5292,JNE3667-TP-XL,JNE3667,TOP,XL,Mustard
5293,JNE3667-TP-XS,JNE3667,TOP,XS,Mustard
5294,JNE3667-TP-XXL,JNE3667,TOP,XXL,Mustard
5295,JNE3668-TP-L,JNE3668,TOP,L,Maroon
5296,JNE3668-TP-M,JNE3668,TOP,M,Maroon
5297,JNE3668-TP-S,JNE3668,TOP,S,Maroon
5298,JNE3668-TP-XL,JNE3668,TOP,XL,Maroon
5299,JNE3668-TP-XS,JNE3668,TOP,XS,Maroon
5300,JNE3668-TP-XXL,JNE3668,TOP,XXL,Maroon
5301,JNE3669-TU-L,JNE3669,TUNIC,L,Blue
5302,JNE3669-TU-M,JNE3669,TUNIC,M,Blue
5303,JNE3669-TU-S,JNE3669,TUNIC,S,Blue
5304,JNE3669-TU-XL,JNE3669,TUNIC,XL,Blue
5305,JNE3669-TU-XS,JNE3669,TUNIC,XS,Blue
5306,JNE3669-TU-XXL,JNE3669,TUNIC,XXL,Blue
5307,JNE3669-TU-XXXL,JNE3669,TUNIC,XXXL,Blue
5308,JNE3670-TU-L,JNE3670,TUNIC,L,White
5309,JNE3670-TU-M,JNE3670,TUNIC,M,White
5310,JNE3670-TU-S,JNE3670,TUNIC,S,White
5311,JNE3670-TU-XL,JNE3670,TUNIC,XL,White
5312,JNE3670-TU-XS,JNE3670,TUNIC,XS,White
5313,JNE3670-TU-XXL,JNE3670,TUNIC,XXL,White
5314,JNE3670-TU-XXXL,JNE3670,TUNIC,XXXL,White
5315,JNE3671-TU-L,JNE3671,TUNIC,L,Pink
5316,JNE3671-TU-M,JNE3671,TUNIC,M,Pink
5317,JNE3671-TU-S,JNE3671,TUNIC,S,Pink
5318,JNE3671-TU-XL,JNE3671,TUNIC,XL,Pink
5319,JNE3671-TU-XS,JNE3671,TUNIC,XS,Pink
5320,JNE3671-TU-XXL,JNE3671,TUNIC,XXL,Pink
5321,JNE3671-TU-XXXL,JNE3671,TUNIC,XXXL,Pink
5322,JNE3672-TU-L,JNE3672,TOP,L,Red
5323,JNE3672-TU-M,JNE3672,TOP,M,Red
5324,JNE3672-TU-S,JNE3672,TOP,S,Red
5325,JNE3672-TU-XL,JNE3672,TOP,XL,Red
5326,JNE3672-TU-XS,JNE3672,TOP,XS,Red
5327,JNE3672-TU-XXL,JNE3672,TOP,XXL,Red
5328,JNE3672-TU-XXXL,JNE3672,TOP,XXXL,Red
5329,JNE3673-TU-L,JNE3673,TOP,L,Mustard
5330,JNE3673-TU-M,JNE3673,TOP,M,Mustard
5331,JNE3673-TU-S,JNE3673,TOP,S,Mustard
5332,JNE3673-TU-XL,JNE3673,TOP,XL,Mustard
5333,JNE3673-TU-XS,JNE3673,TOP,XS,Mustard
5334,JNE3673-TU-XXL,JNE3673,TOP,XXL,Mustard
5335,JNE3673-TU-XXXL,JNE3673,TOP,XXXL,Mustard
5336,JNE3674-TU-L,JNE3674,TOP,L,Black
5337,JNE3674-TU-M,JNE3674,TOP,M,Black
5338,JNE3674-TU-S,JNE3674,TOP,S,Black
5339,JNE3674-TU-XL,JNE3674,TOP,XL,Black
5340,JNE3674-TU-XS,JNE3674,TOP,XS,Black
5341,JNE3674-TU-XXL,JNE3674,TOP,XXL,Black
5342,JNE3674-TU-XXXL,JNE3674,TOP,XXXL,Black
5343,JNE3675-TU-L,JNE3675,TUNIC,L,Pink
5344,JNE3675-TU-M,JNE3675,TUNIC,M,Pink
5345,JNE3675-TU-S,JNE3675,TUNIC,S,Pink
5346,JNE3675-TU-XL,JNE3675,TUNIC,XL,Pink
5347,JNE3675-TU-XS,JNE3675,TUNIC,XS,Pink
5348,JNE3675-TU-XXL,JNE3675,TUNIC,XXL,Pink
5349,JNE3675-TU-XXXL,JNE3675,TUNIC,XXXL,Pink
5350,JNE3676-TU-L,JNE3676,TUNIC,L,Red
5351,JNE3676-TU-M,JNE3676,TUNIC,M,Red
5352,JNE3676-TU-S,JNE3676,TUNIC,S,Red
5353,JNE3676-TU-XL,JNE3676,TUNIC,XL,Red
5354,JNE3676-TU-XS,JNE3676,TUNIC,XS,Red
5355,JNE3676-TU-XXL,JNE3676,TUNIC,XXL,Red
5356,JNE3676-TU-XXXL,JNE3676,TUNIC,XXXL,Red
5357,JNE3678-TU-L,JNE3678,TUNIC,L,Blue
5358,JNE3678-TU-M,JNE3678,TUNIC,M,Blue
5359,JNE3678-TU-S,JNE3678,TUNIC,S,Blue
5360,JNE3678-TU-XL,JNE3678,TUNIC,XL,Blue
5361,JNE3678-TU-XS,JNE3678,TUNIC,XS,Blue
5362,JNE3678-TU-XXL,JNE3678,TUNIC,XXL,Blue
5363,JNE3678-TU-XXXL,JNE3678,TUNIC,XXXL,Blue
5364,JNE3679-TU-L,JNE3679,TUNIC,L,Blue
5365,JNE3679-TU-M,JNE3679,TUNIC,M,Blue
5366,JNE3679-TU-S,JNE3679,TUNIC,S,Blue
5367,JNE3679-TU-XL,JNE3679,TUNIC,XL,Blue
5368,JNE3679-TU-XS,JNE3679,TUNIC,XS,Blue
5369,JNE3679-TU-XXL,JNE3679,TUNIC,XXL,Blue
5370,JNE3679-TU-XXXL,JNE3679,TUNIC,XXXL,Blue
5371,JNE3680-TU-L,JNE3680,TUNIC,L,Grey
5372,JNE3680-TU-M,JNE3680,TUNIC,M,Grey
5373,JNE3680-TU-S,JNE3680,TUNIC,S,Grey
5374,JNE3680-TU-XL,JNE3680,TUNIC,XL,Grey
5375,JNE3680-TU-XS,JNE3680,TUNIC,XS,Grey
5376,JNE3680-TU-XXL,JNE3680,TUNIC,XXL,Grey
5377,JNE3680-TU-XXXL,JNE3680,TUNIC,XXXL,Grey
5378,JNE3683-TU-L,JNE3683,TUNIC,L,Pink
5379,JNE3683-TU-M,JNE3683,TUNIC,M,Pink
5380,JNE3683-TU-S,JNE3683,TUNIC,S,Pink
5381,JNE3683-TU-XL,JNE3683,TUNIC,XL,Pink
5382,JNE3683-TU-XS,JNE3683,TUNIC,XS,Pink
5383,JNE3683-TU-XXL,JNE3683,TUNIC,XXL,Pink
5384,JNE3683-TU-XXXL,JNE3683,TUNIC,XXXL,Pink
5385,JNE3684-TU-L,JNE3684,TUNIC,L,Red
5386,JNE3684-TU-M,JNE3684,TUNIC,M,Red
5387,JNE3684-TU-S,JNE3684,TUNIC,S,Red
5388,JNE3684-TU-XL,JNE3684,TUNIC,XL,Red
5389,JNE3684-TU-XS,JNE3684,TUNIC,XS,Red
5390,JNE3684-TU-XXL,JNE3684,TUNIC,XXL,Red
5391,JNE3684-TU-XXXL,JNE3684,TUNIC,XXXL,Red
5392,JNE3686-TU-L,JNE3686,TUNIC,L,White
5393,JNE3686-TU-M,JNE3686,TUNIC,M,White
5394,JNE3686-TU-S,JNE3686,TUNIC,S,White
5395,JNE3686-TU-XL,JNE3686,TUNIC,XL,White
5396,JNE3686-TU-XS,JNE3686,TUNIC,XS,White
5397,JNE3686-TU-XXL,JNE3686,TUNIC,XXL,White
5398,JNE3686-TU-XXXL,JNE3686,TUNIC,XXXL,White
5399,JNE3687-TU-L,JNE3687,TUNIC,L,Black
5400,JNE3687-TU-M,JNE3687,TUNIC,M,Black
5401,JNE3687-TU-S,JNE3687,TUNIC,S,Black
5402,JNE3687-TU-XL,JNE3687,TUNIC,XL,Black
5403,JNE3687-TU-XS,JNE3687,TUNIC,XS,Black
5404,JNE3687-TU-XXL,JNE3687,TUNIC,XXL,Black
5405,JNE3687-TU-XXXL,JNE3687,TUNIC,XXXL,Black
5406,JNE3688-TU-L,JNE3688,TUNIC,L,Green
5407,JNE3688-TU-M,JNE3688,TUNIC,M,Green
5408,JNE3688-TU-S,JNE3688,TUNIC,S,Green
5409,JNE3688-TU-XL,JNE3688,TUNIC,XL,Green
5410,JNE3688-TU-XS,JNE3688,TUNIC,XS,Green
5411,JNE3688-TU-XXL,JNE3688,TUNIC,XXL,Green
5412,JNE3688-TU-XXXL,JNE3688,TUNIC,XXXL,Green
5413,JNE3689-TU-L,JNE3689,TUNIC,L,Navy Blue
5414,JNE3689-TU-M,JNE3689,TUNIC,M,Navy Blue
5415,JNE3689-TU-S,JNE3689,TUNIC,S,Navy Blue
5416,JNE3689-TU-XL,JNE3689,TUNIC,XL,Navy Blue
5417,JNE3689-TU-XS,JNE3689,TUNIC,XS,Navy Blue
5418,JNE3689-TU-XXL,JNE3689,TUNIC,XXL,Navy Blue
5419,JNE3689-TU-XXXL,JNE3689,TUNIC,XXXL,Navy Blue
5420,JNE3690-TU-L,JNE3690,TUNIC,L,Maroon
5421,JNE3690-TU-M,JNE3690,TUNIC,M,Maroon
5422,JNE3690-TU-S,JNE3690,TUNIC,S,Maroon
5423,JNE3690-TU-XL,JNE3690,TUNIC,XL,Maroon
5424,JNE3690-TU-XS,JNE3690,TUNIC,XS,Maroon
5425,JNE3690-TU-XXL,JNE3690,TUNIC,XXL,Maroon
5426,JNE3690-TU-XXXL,JNE3690,TUNIC,XXXL,Maroon
5427,JNE3691-TU-L,JNE3691,TUNIC,L,Maroon
5428,JNE3691-TU-M,JNE3691,TUNIC,M,Maroon
5429,JNE3691-TU-S,JNE3691,TUNIC,S,Maroon
5430,JNE3691-TU-XL,JNE3691,TUNIC,XL,Maroon
5431,JNE3691-TU-XS,JNE3691,TUNIC,XS,Maroon
5432,JNE3691-TU-XXL,JNE3691,TUNIC,XXL,Maroon
5433,JNE3691-TU-XXXL,JNE3691,TUNIC,XXXL,Maroon
5434,JNE3693-KR-L,JNE3693,KURTA,L,Grey
5435,JNE3693-KR-M,JNE3693,KURTA,M,Grey
5436,JNE3693-KR-S,JNE3693,KURTA,S,Grey
5437,JNE3693-KR-XL,JNE3693,KURTA,XL,Grey
5438,JNE3693-KR-XXL,JNE3693,KURTA,XXL,Grey
5439,JNE3694-KR-L,JNE3694,KURTA,L,Cream
5440,JNE3694-KR-M,JNE3694,KURTA,M,Cream
5441,JNE3694-KR-S,JNE3694,KURTA,S,Cream
5442,JNE3694-KR-XL,JNE3694,KURTA,XL,Cream
5443,JNE3694-KR-XXL,JNE3694,KURTA,XXL,Cream
5444,JNE3695-KR-L,JNE3695,KURTA,L,Yellow
5445,JNE3695-KR-M,JNE3695,KURTA,M,Yellow
5446,JNE3695-KR-S,JNE3695,KURTA,S,Yellow
5447,JNE3695-KR-XL,JNE3695,KURTA,XL,Yellow
5448,JNE3695-KR-XXL,JNE3695,KURTA,XXL,Yellow
5449,JNE3697-KR-L,JNE3697,KURTA,L,Mauve
5450,JNE3697-KR-M,JNE3697,KURTA,M,Mauve
5451,JNE3697-KR-S,JNE3697,KURTA,S,Mauve
5452,JNE3697-KR-XL,JNE3697,KURTA,XL,Mauve
5453,JNE3697-KR-XS,JNE3697,KURTA,XS,Mauve
5454,JNE3697-KR-XXL,JNE3697,KURTA,XXL,Mauve
5455,JNE3698-KR-L,JNE3698,KURTA,L,White
5456,JNE3698-KR-M,JNE3698,KURTA,M,White
5457,JNE3698-KR-S,JNE3698,KURTA,S,White
5458,JNE3698-KR-XL,JNE3698,KURTA,XL,White
5459,JNE3698-KR-XXL,JNE3698,KURTA,XXL,White
5460,JNE3700-KR-L,JNE3700,KURTA,L,Green
5461,JNE3700-KR-M,JNE3700,KURTA,M,Green
5462,JNE3700-KR-S,JNE3700,KURTA,S,Green
5463,JNE3700-KR-XL,JNE3700,KURTA,XL,Green
5464,JNE3700-KR-XS,JNE3700,KURTA,XS,Green
5465,JNE3700-KR-XXL,JNE3700,KURTA,XXL,Green
5466,JNE3700-KR-XXXL,JNE3700,KURTA,XXXL,Green
5467,JNE3701-KR-L,JNE3701,KURTA,L,Orange
5468,JNE3701-KR-M,JNE3701,KURTA,M,Orange
5469,JNE3701-KR-S,JNE3701,KURTA,S,Orange
5470,JNE3701-KR-XL,JNE3701,KURTA,XL,Orange
5471,JNE3701-KR-XS,JNE3701,KURTA,XS,Orange
5472,JNE3701-KR-XXL,JNE3701,KURTA,XXL,Orange
5473,JNE3701-KR-XXXL,JNE3701,KURTA,XXXL,Orange
5474,JNE3702-KR-L,JNE3702,KURTA,L,Light Green
5475,JNE3702-KR-M,JNE3702,KURTA,M,Light Green
5476,JNE3702-KR-S,JNE3702,KURTA,S,Light Green
5477,JNE3702-KR-XL,JNE3702,KURTA,XL,Light Green
5478,JNE3702-KR-XS,JNE3702,KURTA,XS,Light Green
5479,JNE3702-KR-XXL,JNE3702,KURTA,XXL,Light Green
5480,JNE3702-KR-XXXL,JNE3702,KURTA,XXXL,Light Green
5481,JNE3703-KR-L,JNE3703,KURTA,L,Green
5482,JNE3703-KR-M,JNE3703,KURTA,M,Green
5483,JNE3703-KR-S,JNE3703,KURTA,S,Green
5484,JNE3703-KR-XL,JNE3703,KURTA,XL,Green
5485,JNE3703-KR-XS,JNE3703,KURTA,XS,Green
5486,JNE3703-KR-XXL,JNE3703,KURTA,XXL,Green
5487,JNE3703-KR-XXXL,JNE3703,KURTA,XXXL,Green
5488,JNE3704-KR-L,JNE3704,KURTA,L,Brown
5489,JNE3704-KR-M,JNE3704,KURTA,M,Brown
5490,JNE3704-KR-S,JNE3704,KURTA,S,Brown
5491,JNE3704-KR-XL,JNE3704,KURTA,XL,Brown
5492,JNE3704-KR-XS,JNE3704,KURTA,XS,Brown
5493,JNE3704-KR-XXL,JNE3704,KURTA,XXL,Brown
5494,JNE3704-KR-XXXL,JNE3704,KURTA,XXXL,Brown
5495,JNE3706-DR-L,JNE3706,DRESS,L,Cream
5496,JNE3706-DR-M,JNE3706,DRESS,M,Cream
5497,JNE3706-DR-S,JNE3706,DRESS,S,Cream
5498,JNE3706-DR-XL,JNE3706,DRESS,XL,Cream
5499,JNE3706-DR-XS,JNE3706,DRESS,XS,Cream
5500,JNE3706-DR-XXL,JNE3706,DRESS,XXL,Cream
5501,JNE3706-DR-XXXL,JNE3706,DRESS,XXXL,Cream
5502,JNE3707-DR-L,JNE3707,DRESS,L,Cream
5503,JNE3707-DR-M,JNE3707,DRESS,M,Cream
5504,JNE3707-DR-S,JNE3707,DRESS,S,Cream
5505,JNE3707-DR-XL,JNE3707,DRESS,XL,Cream
5506,JNE3707-DR-XS,JNE3707,DRESS,XS,Cream
5507,JNE3707-DR-XXL,JNE3707,DRESS,XXL,Cream
5508,JNE3707-DR-XXXL,JNE3707,DRESS,XXXL,Cream
5509,JNE3708-TU-L,JNE3708,TUNIC,L,White
5510,JNE3708-TU-M,JNE3708,TUNIC,M,White
5511,JNE3708-TU-S,JNE3708,TUNIC,S,White
5512,JNE3708-TU-XL,JNE3708,TUNIC,XL,White
5513,JNE3708-TU-XS,JNE3708,TUNIC,XS,White
5514,JNE3708-TU-XXL,JNE3708,TUNIC,XXL,White
5515,JNE3708-TU-XXXL,JNE3708,TUNIC,XXXL,White
5516,JNE3709-DR-L,JNE3709,DRESS,L,Mustard
5517,JNE3709-DR-M,JNE3709,DRESS,M,Mustard
5518,JNE3709-DR-S,JNE3709,DRESS,S,Mustard
5519,JNE3709-DR-XL,JNE3709,DRESS,XL,Mustard
5520,JNE3709-DR-XS,JNE3709,DRESS,XS,Mustard
5521,JNE3709-DR-XXL,JNE3709,DRESS,XXL,Mustard
5522,JNE3709-DR-XXXL,JNE3709,DRESS,XXXL,Mustard
5523,JNE3710-DR-L,JNE3710,DRESS,L,Blue
5524,JNE3710-DR-M,JNE3710,DRESS,M,Blue
5525,JNE3710-DR-S,JNE3710,DRESS,S,Blue
5526,JNE3710-DR-XL,JNE3710,DRESS,XL,Blue
5527,JNE3710-DR-XS,JNE3710,DRESS,XS,Blue
5528,JNE3710-DR-XXL,JNE3710,DRESS,XXL,Blue
5529,JNE3710-DR-XXXL,JNE3710,DRESS,XXXL,Blue
5530,JNE3712-TP-L,JNE3712,TOP,L,White
5531,JNE3712-TP-M,JNE3712,TOP,M,White
5532,JNE3712-TP-S,JNE3712,TOP,S,White
5533,JNE3712-TP-XL,JNE3712,TOP,XL,White
5534,JNE3712-TP-XS,JNE3712,TOP,XS,White
5535,JNE3712-TP-XXL,JNE3712,TOP,XXL,White
5536,JNE3713-TP-L,JNE3713,TOP,L,Grey
5537,JNE3713-TP-M,JNE3713,TOP,M,Grey
5538,JNE3713-TP-S,JNE3713,TOP,S,Grey
5539,JNE3713-TP-XL,JNE3713,TOP,XL,Grey
5540,JNE3713-TP-XS,JNE3713,TOP,XS,Grey
5541,JNE3713-TP-XXL,JNE3713,TOP,XXL,Grey
5542,JNE3714-KR-L,JNE3714,KURTA,L,TEAL GREEN 
5543,JNE3714-KR-M,JNE3714,KURTA,M,TEAL GREEN 
5544,JNE3714-KR-S,JNE3714,KURTA,S,TEAL GREEN 
5545,JNE3714-KR-XL,JNE3714,KURTA,XL,TEAL GREEN 
5546,JNE3714-KR-XS,JNE3714,KURTA,XS,TEAL GREEN 
5547,JNE3714-KR-XXL,JNE3714,KURTA,XXL,TEAL GREEN 
5548,JNE3714-KR-XXXL,JNE3714,KURTA,XXXL,TEAL GREEN 
5549,JNE3715-KR-L,JNE3715,KURTA,L,Yellow
5550,JNE3715-KR-M,JNE3715,KURTA,M,Yellow
5551,JNE3715-KR-S,JNE3715,KURTA,S,Yellow
5552,JNE3715-KR-XL,JNE3715,KURTA,XL,Yellow
5553,JNE3715-KR-XS,JNE3715,KURTA,XS,Yellow
5554,JNE3715-KR-XXL,JNE3715,KURTA,XXL,Yellow
5555,JNE3715-KR-XXXL,JNE3715,KURTA,XXXL,Yellow
5556,JNE3716-KR-L,JNE3716,KURTA,L,Teal
5557,JNE3716-KR-M,JNE3716,KURTA,M,Teal
5558,JNE3716-KR-S,JNE3716,KURTA,S,Teal
5559,JNE3716-KR-XL,JNE3716,KURTA,XL,Teal
5560,JNE3716-KR-XS,JNE3716,KURTA,XS,Teal
5561,JNE3716-KR-XXL,JNE3716,KURTA,XXL,Teal
5562,JNE3716-KR-XXXL,JNE3716,KURTA,XXXL,Teal
5563,JNE3717-KR-L,JNE3717,KURTA,L,Light Green
5564,JNE3717-KR-M,JNE3717,KURTA,M,Light Green
5565,JNE3717-KR-S,JNE3717,KURTA,S,Light Green
5566,JNE3717-KR-XL,JNE3717,KURTA,XL,Light Green
5567,JNE3717-KR-XS,JNE3717,KURTA,XS,Light Green
5568,JNE3717-KR-XXL,JNE3717,KURTA,XXL,Light Green
5569,JNE3717-KR-XXXL,JNE3717,KURTA,XXXL,Light Green
5570,JNE3718-KR-L,JNE3718,KURTA,L,Navy Blue
5571,JNE3718-KR-M,JNE3718,KURTA,M,Navy Blue
5572,JNE3718-KR-S,JNE3718,KURTA,S,Navy Blue
5573,JNE3718-KR-XL,JNE3718,KURTA,XL,Navy Blue
5574,JNE3718-KR-XS,JNE3718,KURTA,XS,Navy Blue
5575,JNE3718-KR-XXL,JNE3718,KURTA,XXL,Navy Blue
5576,JNE3718-KR-XXXL,JNE3718,KURTA,XXXL,Navy Blue
5577,JNE3719-KR-L,JNE3719,KURTA,L,TEAL GREEN 
5578,JNE3719-KR-M,JNE3719,KURTA,M,TEAL GREEN 
5579,JNE3719-KR-S,JNE3719,KURTA,S,TEAL GREEN 
5580,JNE3719-KR-XL,JNE3719,KURTA,XL,TEAL GREEN 
5581,JNE3719-KR-XS,JNE3719,KURTA,XS,TEAL GREEN 
5582,JNE3719-KR-XXL,JNE3719,KURTA,XXL,TEAL GREEN 
5583,JNE3719-KR-XXXL,JNE3719,KURTA,XXXL,TEAL GREEN 
5584,JNE3720-KR-L,JNE3720,KURTA,L,Navy Blue
5585,JNE3720-KR-M,JNE3720,KURTA,M,Navy Blue
5586,JNE3720-KR-S,JNE3720,KURTA,S,Navy Blue
5587,JNE3720-KR-XL,JNE3720,KURTA,XL,Navy Blue
5588,JNE3720-KR-XS,JNE3720,KURTA,XS,Navy Blue
5589,JNE3720-KR-XXL,JNE3720,KURTA,XXL,Navy Blue
5590,JNE3720-KR-XXXL,JNE3720,KURTA,XXXL,Navy Blue
5591,JNE3721-KR-L,JNE3721,KURTA,L,Magenta
5592,JNE3721-KR-M,JNE3721,KURTA,M,Magenta
5593,JNE3721-KR-S,JNE3721,KURTA,S,Magenta
5594,JNE3721-KR-XL,JNE3721,KURTA,XL,Magenta
5595,JNE3721-KR-XS,JNE3721,KURTA,XS,Magenta
5596,JNE3721-KR-XXL,JNE3721,KURTA,XXL,Magenta
5597,JNE3721-KR-XXXL,JNE3721,KURTA,XXXL,Magenta
5598,JNE3722-KR-L,JNE3722,KURTA,L,Navy Blue
5599,JNE3722-KR-M,JNE3722,KURTA,M,Navy Blue
5600,JNE3722-KR-S,JNE3722,KURTA,S,Navy Blue
5601,JNE3722-KR-XL,JNE3722,KURTA,XL,Navy Blue
5602,JNE3722-KR-XS,JNE3722,KURTA,XS,Navy Blue
5603,JNE3722-KR-XXL,JNE3722,KURTA,XXL,Navy Blue
5604,JNE3722-KR-XXXL,JNE3722,KURTA,XXXL,Navy Blue
5605,JNE3724-KR-L,JNE3724,KURTA,L,Pink
5606,JNE3724-KR-M,JNE3724,KURTA,M,Pink
5607,JNE3724-KR-S,JNE3724,KURTA,S,Pink
5608,JNE3724-KR-XL,JNE3724,KURTA,XL,Pink
5609,JNE3724-KR-XS,JNE3724,KURTA,XS,Pink
